69,35,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
69,46,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
73,46,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
75,35,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
71,46,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
72,46,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
70,46,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
68,46,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
79,47,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
67,46,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
65,46,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
66,46,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
64,46,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
69,34,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
67,33,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
76,35,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
76,45,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
78,45,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
77,45,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
73,45,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
75,45,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
74,45,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
66,34,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
66,45,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
68,45,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
67,45,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
65,45,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
72,45,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
70,45,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
71,45,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
69,45,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
64,45,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
70,34,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
69,32,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
79,46,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
65,34,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
76,44,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
73,44,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
68,44,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
71,44,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
75,44,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
66,33,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
67,44,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
77,35,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
69,44,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
70,44,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
66,44,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
65,44,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
79,45,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
64,35,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
64,33,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
74,44,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
65,33,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
72,44,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
64,44,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
77,44,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
66,32,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
75,43,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
64,34,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
74,43,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
71,43,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
79,44,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
72,43,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
73,43,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
79,32,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
70,43,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
64,32,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
67,43,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
69,43,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
68,43,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
65,43,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
64,43,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
78,44,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
75,42,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
78,33,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
76,43,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
66,43,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
76,42,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
72,42,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
69,42,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
70,42,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
68,42,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
66,42,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
67,42,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
78,35,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
65,42,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
79,34,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
64,42,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
74,42,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
73,42,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
71,42,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
77,43,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
79,35,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
76,41,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
79,33,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
79,43,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
75,41,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
73,41,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
76,33,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
69,41,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
70,41,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
67,41,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
66,41,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
64,41,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
78,34,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
77,33,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
70,33,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
68,41,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
75,32,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
77,34,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
74,41,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
75,33,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
70,32,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
76,32,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
72,41,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
75,40,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
74,40,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
65,41,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
78,43,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
71,41,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
79,42,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
76,40,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
73,40,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
77,42,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
78,42,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
78,41,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
77,41,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
77,32,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
76,34,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
67,36,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
66,36,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
64,36,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
68,36,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
70,36,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
65,36,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
77,40,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
72,36,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
71,36,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
79,36,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
73,36,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
74,36,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
69,36,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
79,41,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
78,40,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
79,40,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
76,36,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
71,32,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
78,32,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
66,37,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
64,37,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
75,36,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
65,37,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
71,33,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
67,37,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
72,34,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
78,36,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
78,37,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
79,37,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
74,37,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
70,37,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
73,37,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
68,37,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
69,37,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
71,37,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
76,37,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
72,37,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
72,33,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
72,32,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
64,38,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
77,36,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
75,37,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
67,38,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
73,34,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
68,38,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
66,38,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
71,38,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
65,38,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
72,38,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
70,38,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
74,38,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
73,38,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
75,38,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
79,38,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
69,38,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
73,33,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
77,37,VXY+Oqf9P2uqOyYCvEiHxWNfTUw=,rwXfBk5GKjhv2k+zHuHLg/h6ujA=
